age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
58.0,7,1,0,0,0,0,1,4,2,75.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
39.0,10,1,6,0,2,0,1,4,2,72.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
46.0,9,1,6,1,0,2,1,4,2,993.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
40.0,1,2,0,0,2,0,1,4,2,160.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
49.0,9,1,5,0,0,2,1,4,2,138.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
42.0,0,2,6,0,0,2,1,4,2,122.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
42.0,1,1,1,0,0,0,1,4,2,919.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
32.0,9,1,2,1,0,0,1,4,2,52.0,5.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
44.0,0,2,6,1,0,0,1,4,2,80.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
52.0,1,2,0,0,2,0,1,4,2,558.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
40.0,1,1,0,1,0,0,1,4,2,124.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
43.0,0,2,3,0,0,0,1,4,2,73.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
35.0,1,1,3,0,0,0,1,4,2,992.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
54.0,3,1,0,1,0,0,1,4,2,68.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
35.0,7,1,2,0,0,2,1,4,2,98.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
34.0,7,1,3,0,0,0,1,4,2,54.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
22.0,7,2,0,0,0,2,1,4,2,58.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
42.0,9,1,5,1,0,0,1,4,2,81.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
33.0,4,2,6,0,2,0,1,4,2,118.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
39.0,4,1,6,0,0,2,1,4,2,127.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
47.0,1,1,0,0,2,0,1,4,2,309.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
56.0,1,1,0,1,0,0,1,4,2,871.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
49.0,1,1,0,0,0,0,1,4,2,577.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
39.0,2,1,3,0,2,0,1,4,2,582.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
29.0,7,1,5,1,0,0,1,4,2,46.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
55.0,1,0,0,1,0,0,1,4,2,270.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
34.0,9,1,5,0,0,0,1,4,2,317.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
32.0,9,1,6,0,0,0,1,4,2,281.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
46.0,2,1,5,0,2,0,1,4,2,410.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
31.0,1,1,2,0,0,0,1,4,2,186.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
54.0,9,1,6,1,0,0,1,4,2,322.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
44.0,4,0,6,0,2,2,1,4,2,37.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
52.0,1,1,2,1,0,0,1,4,2,283.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
49.0,9,1,5,0,2,2,1,4,2,88.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
35.0,9,0,5,0,2,0,1,4,2,312.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
43.0,2,1,3,0,0,0,1,4,2,1141.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
59.0,2,0,3,1,2,0,1,4,2,1268.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
36.0,7,1,3,0,2,2,1,4,2,602.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
39.0,7,2,3,0,2,0,1,4,2,1178.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
36.0,6,0,6,0,2,0,1,4,2,130.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
44.0,0,2,6,0,2,0,1,4,2,541.0,17.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
44.0,4,1,3,0,2,0,1,4,2,226.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
37.0,1,1,0,0,0,2,1,4,2,640.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
41.0,1,1,0,0,0,0,1,4,2,340.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
41.0,4,1,6,1,2,0,1,4,2,230.0,7.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
52.0,1,1,0,1,2,0,1,4,2,159.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
45.0,1,2,1,0,0,0,1,4,2,138.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
30.0,9,2,5,0,1,1,1,4,2,773.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
48.0,4,1,6,0,2,0,1,4,2,298.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
43.0,1,1,0,0,1,1,1,4,2,1618.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
48.0,1,1,1,1,0,0,1,4,2,361.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
40.0,1,1,7,0,0,0,1,4,2,100.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
29.0,1,1,3,1,0,0,1,4,2,124.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
50.0,0,1,6,1,2,0,1,4,2,153.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
49.0,1,1,0,1,0,0,1,4,2,67.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
44.0,7,1,3,0,2,0,1,4,2,462.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
49.0,9,1,5,0,2,0,1,4,2,320.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
38.0,4,2,6,0,2,0,1,4,2,69.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
39.0,0,1,3,1,2,0,1,4,2,71.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
43.0,1,0,2,0,0,0,1,4,2,190.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
30.0,2,1,6,1,2,0,1,4,2,204.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
41.0,0,1,2,1,2,0,1,4,2,85.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
25.0,0,2,3,0,2,0,1,4,2,1243.0,7.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
47.0,1,1,0,0,2,0,1,4,2,130.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
54.0,1,0,7,1,2,0,1,4,2,339.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
36.0,7,1,3,0,0,0,1,4,2,316.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
33.0,2,1,6,0,0,2,1,4,2,166.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
34.0,9,1,5,0,0,0,1,4,2,168.0,8.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
36.0,9,1,5,0,0,2,1,4,2,247.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
57.0,9,1,0,1,0,0,1,4,2,243.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
37.0,9,2,3,1,1,1,1,4,2,227.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
38.0,0,1,6,0,2,0,1,4,2,153.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
41.0,0,1,5,1,2,0,1,4,2,122.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
53.0,1,1,1,1,2,0,1,4,2,232.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
39.0,10,2,1,0,0,0,1,4,2,238.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
47.0,1,1,0,0,2,0,1,4,2,211.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
33.0,1,1,2,0,2,0,1,4,2,111.0,8.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
34.0,0,2,3,0,2,0,1,4,2,161.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
32.0,0,2,6,1,0,0,1,4,2,188.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
33.0,9,1,6,1,0,0,1,4,2,67.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
38.0,0,1,6,0,0,0,1,4,2,361.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
48.0,1,1,2,1,0,0,1,4,2,454.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
48.0,1,1,3,0,2,0,1,4,2,700.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.958,5228.1
30.0,7,1,6,0,2,0,1,4,1,83.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
36.0,0,2,6,0,2,0,1,4,1,247.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
45.0,1,1,1,0,2,0,1,4,1,252.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
60.0,0,1,6,1,2,0,1,4,1,62.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
32.0,6,0,6,0,0,0,1,4,1,559.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
33.0,0,1,6,0,0,0,1,4,1,190.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
35.0,0,2,3,0,0,0,1,4,1,10.0,5.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
48.0,0,1,3,1,0,0,1,4,1,189.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
29.0,0,2,6,0,0,0,1,4,1,109.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
46.0,0,1,3,1,1,1,1,4,1,148.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
45.0,1,1,0,1,2,0,1,4,1,107.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
35.0,10,1,6,0,2,0,1,4,1,82.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
30.0,9,2,6,1,2,0,1,4,1,405.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
44.0,1,1,2,1,2,0,1,4,1,103.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
32.0,10,1,2,0,0,0,1,4,1,143.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
27.0,1,2,2,0,0,0,1,4,1,61.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
46.0,0,1,5,0,0,0,1,4,1,424.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
29.0,1,1,3,0,0,0,1,4,1,140.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
39.0,4,1,6,0,2,0,1,4,1,157.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,1,1,2,0,0,0,1,4,1,157.0,29.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,1,1,0,0,0,0,1,4,1,110.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
39.0,0,1,6,0,0,0,1,4,1,69.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
35.0,2,1,6,0,0,0,1,4,1,513.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
50.0,1,0,0,0,2,0,1,4,1,241.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
38.0,0,1,6,0,0,0,1,4,1,757.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
32.0,9,2,3,0,0,0,1,4,1,68.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
32.0,9,1,5,0,0,0,1,4,1,171.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
38.0,1,1,5,0,0,0,1,4,1,182.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
49.0,0,1,2,0,0,0,1,4,1,270.0,15.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
38.0,9,1,1,1,0,2,1,4,1,172.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
28.0,0,2,7,0,2,0,1,4,1,177.0,5.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
33.0,9,1,3,1,2,0,1,4,1,119.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
37.0,9,2,5,1,0,2,1,4,1,75.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
41.0,7,0,2,0,2,0,1,4,1,192.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
41.0,0,0,3,0,0,0,1,4,1,686.0,11.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
40.0,1,1,1,0,2,0,1,4,1,104.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
31.0,1,2,3,0,2,2,1,4,1,325.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
41.0,7,1,3,1,0,0,1,4,1,33.0,21.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,2,2,5,0,2,0,1,4,1,144.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
48.0,7,1,3,0,2,0,1,4,1,57.0,8.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
52.0,9,0,6,0,0,0,1,4,1,184.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
47.0,1,1,2,0,2,0,1,4,1,109.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
50.0,3,2,7,0,0,0,1,4,1,741.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
40.0,0,2,3,1,0,0,1,4,1,349.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
38.0,0,0,3,0,0,0,1,4,1,100.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
47.0,7,1,3,1,2,0,1,4,1,87.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,1,1,2,1,0,0,1,4,1,95.0,8.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
35.0,2,1,1,0,0,0,1,4,1,114.0,5.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
33.0,1,2,2,0,0,0,1,4,1,109.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
37.0,4,1,6,0,0,0,1,4,1,1323.0,9.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
52.0,1,1,0,0,2,0,1,4,1,186.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
29.0,0,0,6,0,0,0,1,4,1,187.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
47.0,2,1,6,0,2,0,1,4,1,580.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
39.0,7,0,3,0,2,0,1,4,1,81.0,5.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
52.0,11,1,0,0,0,0,1,4,1,253.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
41.0,1,1,1,1,2,0,1,4,1,75.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
39.0,1,1,1,1,1,1,1,4,1,144.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
35.0,1,0,2,0,1,1,1,4,1,276.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
49.0,5,1,0,0,0,0,1,4,1,93.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
32.0,0,0,6,0,0,0,1,4,1,106.0,10.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
47.0,9,2,5,1,0,0,1,4,1,90.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
28.0,0,2,6,0,0,0,1,4,1,78.0,5.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
40.0,1,2,2,0,0,0,1,4,1,55.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
59.0,0,1,3,0,0,0,1,4,1,204.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
50.0,9,0,5,0,0,0,1,4,1,408.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
32.0,1,1,1,0,0,0,1,4,1,147.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
38.0,0,2,3,1,2,0,1,4,1,287.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,4,1,6,1,0,0,1,4,1,84.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
41.0,1,1,2,0,2,0,1,4,1,119.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
51.0,1,0,0,0,0,0,1,4,1,133.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
31.0,1,1,2,0,0,0,1,4,1,195.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
28.0,0,1,3,0,0,0,1,4,1,108.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
40.0,9,1,5,0,0,0,1,4,1,92.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
50.0,1,2,2,1,0,0,1,4,1,264.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
56.0,3,0,0,1,0,0,1,4,1,123.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
45.0,0,1,2,1,0,0,1,4,1,73.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,0,1,6,0,0,0,1,4,1,146.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,1,1,2,0,0,0,1,4,1,206.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
54.0,2,1,6,1,0,0,1,4,1,100.0,17.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
32.0,1,1,2,0,2,2,1,4,1,452.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
36.0,1,2,1,0,2,2,1,4,1,163.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
40.0,1,1,7,1,2,0,1,4,1,69.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
25.0,9,2,6,0,2,2,1,4,1,35.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
52.0,1,1,7,1,0,0,1,4,1,215.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
44.0,4,0,6,0,2,0,1,4,1,96.0,8.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
52.0,7,1,6,0,0,0,1,4,1,119.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,2,1,6,0,2,2,1,4,1,265.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
40.0,9,1,5,1,0,0,1,4,1,60.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
31.0,1,1,2,0,0,0,1,4,1,179.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
45.0,2,2,6,0,0,0,1,4,1,162.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
46.0,4,1,0,1,2,0,1,4,1,227.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
33.0,1,1,0,1,0,0,1,4,1,41.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
36.0,9,1,6,0,0,0,1,4,1,1093.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
40.0,0,2,6,1,0,2,1,4,1,270.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
43.0,1,1,2,1,2,0,1,4,1,1395.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
35.0,8,2,6,1,2,0,1,4,1,178.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
32.0,7,2,3,0,0,0,1,4,1,223.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
56.0,1,2,1,1,0,0,1,4,1,35.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
28.0,1,1,2,0,2,2,1,4,1,210.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
43.0,0,1,3,0,0,0,1,4,1,193.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
38.0,2,1,0,0,0,0,1,4,1,822.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
41.0,10,0,3,0,0,0,1,4,1,163.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
53.0,2,1,0,0,0,0,1,4,1,339.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
32.0,1,1,3,0,0,2,1,4,1,140.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
30.0,9,1,6,0,1,1,1,4,1,71.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
40.0,1,1,0,1,0,0,1,4,1,1238.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
47.0,7,1,7,1,0,0,1,4,1,32.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
52.0,1,1,0,1,2,0,1,4,1,116.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
59.0,1,1,0,1,2,0,1,4,1,64.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
33.0,0,1,6,0,0,2,1,4,1,77.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
29.0,0,2,6,0,0,0,1,4,1,73.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
56.0,7,0,0,0,0,0,1,4,1,42.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
52.0,0,0,3,0,0,0,1,4,1,24.0,5.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
46.0,11,1,0,1,2,0,1,4,1,25.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
37.0,0,0,6,0,0,0,1,4,1,147.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
33.0,1,1,2,0,0,0,1,4,1,145.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
57.0,7,0,3,1,2,0,1,4,1,80.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
60.0,4,1,7,1,2,0,1,4,1,35.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
36.0,0,1,6,0,2,0,1,4,1,141.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,1,1,2,0,0,0,1,4,1,263.0,8.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
38.0,0,1,3,0,0,0,1,4,1,123.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
31.0,1,1,2,0,2,0,1,4,1,208.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
25.0,8,2,3,0,2,2,1,4,1,100.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
42.0,9,1,6,1,2,0,1,4,1,91.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
29.0,0,2,2,1,0,0,1,4,1,1298.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
41.0,1,1,2,0,0,0,1,4,1,644.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
44.0,9,0,5,0,2,0,1,4,1,289.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
43.0,6,1,2,0,0,0,1,4,1,1089.0,1.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
51.0,4,1,0,0,2,0,1,4,1,124.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
29.0,0,2,6,0,0,0,1,4,1,157.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
33.0,6,2,6,0,0,0,1,4,1,226.0,4.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
34.0,2,2,5,0,2,0,1,4,1,136.0,8.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
53.0,0,1,6,0,0,0,1,4,1,541.0,19.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
41.0,11,2,7,1,0,0,1,4,1,242.0,6.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
52.0,1,1,0,0,0,0,1,4,1,50.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
44.0,4,0,2,1,2,0,1,4,1,73.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
38.0,9,1,5,0,0,0,1,4,1,250.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
26.0,9,1,5,0,2,0,1,4,1,181.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
30.0,1,1,3,0,2,0,1,4,1,32.0,3.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
41.0,9,1,5,0,0,0,1,4,1,235.0,2.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
40.0,1,2,2,0,0,0,1,4,1,121.0,5.0,999.0,0.0,1,1.4,94.465,-41.8,4.96,5228.1
